3d=true		
polyline=false		
0	0	0
0	0.01	0.035819548
0	0.02	0.0504
0	0.03	0.0614114
0	0.04	0.070545305
0	0.05	0.078460181
0	0.06	0.085495263
0	0.07	0.091852926
0	0.08	0.097665552
0	0.09	0.103025434
0	0.1	0.108
0	0.11	0.112640312
0	0.12	0.116986153
0	0.13	0.121069236
0	0.14	0.124915331
0	0.15	0.128545712
0	0.16	0.13197818
0	0.17	0.135227808
0	0.18	0.138307484
0	0.19	0.141228326
0	0.2	0.144
0	0.21	0.146630965
0	0.22	0.149128669
0	0.23	0.151499703
0	0.24	0.153749927
0	0.25	0.155884573
0	0.26	0.157908328
0	0.27	0.159825405
0	0.28	0.161639599
0	0.29	0.163354339
0	0.3	0.164972725
0	0.31	0.166497568
0	0.32	0.167931415
0	0.33	0.169276578
0	0.34	0.170535158
0	0.35	0.171709056
0	0.36	0.1728
0	0.37	0.173809551
0	0.38	0.17473912
0	0.39	0.175589977
0	0.4	0.176363261
0	0.41	0.17705999
0	0.42	0.177681063
0	0.43	0.178227271
0	0.44	0.178699301
0	0.45	0.179097739
0	0.46	0.179423075
0	0.47	0.179675708
0	0.48	0.179855942
0	0.49	0.179963996
0	0.5	0.18
0	0.51	0.179963996
0	0.52	0.179855942
0	0.53	0.179675708
0	0.54	0.179423075
0	0.55	0.179097739
0	0.56	0.178699301
0	0.57	0.178227271
0	0.58	0.177681063
0	0.59	0.17705999
0	0.6	0.176363261
0	0.61	0.175589977
0	0.62	0.17473912
0	0.63	0.173809551
0	0.64	0.1728
0	0.65	0.171709056
0	0.66	0.170535158
0	0.67	0.169276578
0	0.68	0.167931415
0	0.69	0.166497568
0	0.7	0.164972725
0	0.71	0.163354339
0	0.72	0.161639599
0	0.73	0.159825405
0	0.74	0.157908328
0	0.75	0.155884573
0	0.76	0.153749927
0	0.77	0.151499703
0	0.78	0.149128669
0	0.79	0.146630965
0	0.8	0.144
0	0.81	0.141228326
0	0.82	0.138307484
0	0.83	0.135227808
0	0.84	0.13197818
0	0.85	0.128545712
0	0.86	0.124915331
0	0.87	0.121069236
0	0.88	0.116986153
0	0.89	0.112640312
0	0.9	0.108
0	0.91	0.103025434
0	0.92	0.097665552
0	0.93	0.091852926
0	0.94	0.085495263
0	0.95	0.078460181
0	0.96	0.070545305
0	0.97	0.0614114
0	0.98	0.0504
0	0.99	0.035819548
0	1	0
