3d=true		
polyline=false		
0	0	0
0	0.01	0.021889724
0	0.02	0.0308
0	0.03	0.037529189
0	0.04	0.043111019
0	0.05	0.047947888
0	0.06	0.052247105
0	0.07	0.056132344
0	0.08	0.059684504
0	0.09	0.062959987
0	0.1	0.066
0	0.11	0.068835747
0	0.12	0.071491538
0	0.13	0.073986756
0	0.14	0.076337147
0	0.15	0.078555713
0	0.16	0.080653332
0	0.17	0.082639216
0	0.18	0.08452124
0	0.19	0.086306199
0	0.2	0.088
0	0.21	0.089607812
0	0.22	0.091134187
0	0.23	0.092583152
0	0.24	0.093958289
0	0.25	0.095262794
0	0.26	0.096499534
0	0.27	0.097671081
0	0.28	0.098779755
0	0.29	0.099827651
0	0.3	0.100816665
0	0.31	0.101748514
0	0.32	0.102624753
0	0.33	0.103446798
0	0.34	0.10421593
0	0.35	0.104933312
0	0.36	0.1056
0	0.37	0.106216948
0	0.38	0.106785018
0	0.39	0.107304986
0	0.4	0.107777549
0	0.41	0.108203327
0	0.42	0.108582872
0	0.43	0.108916665
0	0.44	0.109205128
0	0.45	0.109448618
0	0.46	0.109647435
0	0.47	0.109801821
0	0.48	0.109911965
0	0.49	0.109977998
0	0.5	0.11
0	0.51	0.109977998
0	0.52	0.109911965
0	0.53	0.109801821
0	0.54	0.109647435
0	0.55	0.109448618
0	0.56	0.109205128
0	0.57	0.108916665
0	0.58	0.108582872
0	0.59	0.108203327
0	0.6	0.107777549
0	0.61	0.107304986
0	0.62	0.106785018
0	0.63	0.106216948
0	0.64	0.1056
0	0.65	0.104933312
0	0.66	0.10421593
0	0.67	0.103446798
0	0.68	0.102624753
0	0.69	0.101748514
0	0.7	0.100816665
0	0.71	0.099827651
0	0.72	0.098779755
0	0.73	0.097671081
0	0.74	0.096499534
0	0.75	0.095262794
0	0.76	0.093958289
0	0.77	0.092583152
0	0.78	0.091134187
0	0.79	0.089607812
0	0.8	0.088
0	0.81	0.086306199
0	0.82	0.08452124
0	0.83	0.082639216
0	0.84	0.080653332
0	0.85	0.078555713
0	0.86	0.076337147
0	0.87	0.073986756
0	0.88	0.071491538
0	0.89	0.068835747
0	0.9	0.066
0	0.91	0.062959987
0	0.92	0.059684504
0	0.93	0.056132344
0	0.94	0.052247105
0	0.95	0.047947888
0	0.96	0.043111019
0	0.97	0.037529189
0	0.98	0.0308
0	0.99	0.021889724
0	1	0
