3d=true		
polyline=false		
0	0	0
0	0.01	0.027859648
0	0.02	0.0392
0	0.03	0.047764422
0	0.04	0.05486857
0	0.05	0.061024585
0	0.06	0.066496316
0	0.07	0.071441165
0	0.08	0.075962096
0	0.09	0.080130893
0	0.1	0.084
0	0.11	0.087609132
0	0.12	0.09098923
0	0.13	0.094164962
0	0.14	0.097156369
0	0.15	0.099979998
0	0.16	0.102649696
0	0.17	0.105177184
0	0.18	0.107572487
0	0.19	0.109844253
0	0.2	0.112
0	0.21	0.114046306
0	0.22	0.115988965
0	0.23	0.117833102
0	0.24	0.119583276
0	0.25	0.121243557
0	0.26	0.122817588
0	0.27	0.124308648
0	0.28	0.125719688
0	0.29	0.127053375
0	0.3	0.128312119
0	0.31	0.129498108
0	0.32	0.130613322
0	0.33	0.131659561
0	0.34	0.132638456
0	0.35	0.133551488
0	0.36	0.1344
0	0.37	0.135185206
0	0.38	0.135908204
0	0.39	0.136569982
0	0.4	0.137171426
0	0.41	0.137713325
0	0.42	0.138196382
0	0.43	0.13862121
0	0.44	0.138988345
0	0.45	0.139298241
0	0.46	0.139551281
0	0.47	0.139747773
0	0.48	0.139887955
0	0.49	0.139971997
0	0.5	0.14
0	0.51	0.139971997
0	0.52	0.139887955
0	0.53	0.139747773
0	0.54	0.139551281
0	0.55	0.139298241
0	0.56	0.138988345
0	0.57	0.13862121
0	0.58	0.138196382
0	0.59	0.137713325
0	0.6	0.137171426
0	0.61	0.136569982
0	0.62	0.135908204
0	0.63	0.135185206
0	0.64	0.1344
0	0.65	0.133551488
0	0.66	0.132638456
0	0.67	0.131659561
0	0.68	0.130613322
0	0.69	0.129498108
0	0.7	0.128312119
0	0.71	0.127053375
0	0.72	0.125719688
0	0.73	0.124308648
0	0.74	0.122817588
0	0.75	0.121243557
0	0.76	0.119583276
0	0.77	0.117833102
0	0.78	0.115988965
0	0.79	0.114046306
0	0.8	0.112
0	0.81	0.109844253
0	0.82	0.107572487
0	0.83	0.105177184
0	0.84	0.102649696
0	0.85	0.099979998
0	0.86	0.097156369
0	0.87	0.094164962
0	0.88	0.09098923
0	0.89	0.087609132
0	0.9	0.084
0	0.91	0.080130893
0	0.92	0.075962096
0	0.93	0.071441165
0	0.94	0.066496316
0	0.95	0.061024585
0	0.96	0.05486857
0	0.97	0.047764422
0	0.98	0.0392
0	0.99	0.027859648
0	1	0
