3d=true		
polyline=false		
0	0	0
0	0.01	0.031839598
0	0.02	0.0448
0	0.03	0.054587911
0	0.04	0.062706937
0	0.05	0.069742383
0	0.06	0.075995789
0	0.07	0.081647045
0	0.08	0.086813824
0	0.09	0.091578163
0	0.1	0.096
0	0.11	0.100124722
0	0.12	0.103987692
0	0.13	0.107617099
0	0.14	0.11103585
0	0.15	0.114262855
0	0.16	0.117313938
0	0.17	0.120202496
0	0.18	0.122939985
0	0.19	0.12553629
0	0.2	0.128
0	0.21	0.130338636
0	0.22	0.132558817
0	0.23	0.134666403
0	0.24	0.136666602
0	0.25	0.138564065
0	0.26	0.140362958
0	0.27	0.142067026
0	0.28	0.143679644
0	0.29	0.145203857
0	0.3	0.146642422
0	0.31	0.147997838
0	0.32	0.149272369
0	0.33	0.15046807
0	0.34	0.151586807
0	0.35	0.152630272
0	0.36	0.1536
0	0.37	0.154497379
0	0.38	0.155323662
0	0.39	0.156079979
0	0.4	0.156767344
0	0.41	0.157386658
0	0.42	0.157938722
0	0.43	0.158424241
0	0.44	0.158843823
0	0.45	0.15919799
0	0.46	0.159487178
0	0.47	0.15971174
0	0.48	0.159871949
0	0.49	0.159967997
0	0.5	0.16
0	0.51	0.159967997
0	0.52	0.159871949
0	0.53	0.15971174
0	0.54	0.159487178
0	0.55	0.15919799
0	0.56	0.158843823
0	0.57	0.158424241
0	0.58	0.157938722
0	0.59	0.157386658
0	0.6	0.156767344
0	0.61	0.156079979
0	0.62	0.155323662
0	0.63	0.154497379
0	0.64	0.1536
0	0.65	0.152630272
0	0.66	0.151586807
0	0.67	0.15046807
0	0.68	0.149272369
0	0.69	0.147997838
0	0.7	0.146642422
0	0.71	0.145203857
0	0.72	0.143679644
0	0.73	0.142067026
0	0.74	0.140362958
0	0.75	0.138564065
0	0.76	0.136666602
0	0.77	0.134666403
0	0.78	0.132558817
0	0.79	0.130338636
0	0.8	0.128
0	0.81	0.12553629
0	0.82	0.122939985
0	0.83	0.120202496
0	0.84	0.117313938
0	0.85	0.114262855
0	0.86	0.11103585
0	0.87	0.107617099
0	0.88	0.103987692
0	0.89	0.100124722
0	0.9	0.096
0	0.91	0.091578163
0	0.92	0.086813824
0	0.93	0.081647045
0	0.94	0.075995789
0	0.95	0.069742383
0	0.96	0.062706937
0	0.97	0.054587911
0	0.98	0.0448
0	0.99	0.031839598
0	1	0
